,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,labels
0,33.2223893104125,25.110246940475797,20.590293430548847,56.39552040825083,-41.03183245651016,1.0054311502267113,-14.504003728185793,0.3099857282377075,-5.352574319177994,-0.894572103898682,-4.1049963870249515,-13.413683497550592,-16.18138588772229,-3.7182841884073263,6.6042581252333825,-5.7599584491580345,-13.617401826409765,1.1322089159558184,-4.047173789301407,5.80093346784769,-11.817112280795348,6.160476928906365,-6.1027625945322255,-6.746020439412347,1.7894190556679805,-4.4661627065298575,14.840726598557406,1.7481155066448524,0.9963679925737096,-4.794825497530496,5.637657910326726,-3.527764292725961,0.9236991836840236,1.7950801589058616,-0.1332118507428875,-2.8007456594569473,2.917742707351276,-0.5389821518921526,2.417104300354702,-1.650552788010137,0.043965775795968574,4.311981626363497,1.0199888949248253,0
1,34.08911756821278,25.116420834703863,21.769075777675933,56.220909706471616,-40.58728240470791,-0.011908865094826497,-14.548949987825818,0.7032104755553881,-5.443309333954273,-1.271026145028198,-4.705049637029895,-11.806290454040347,-15.470878661372383,-3.961780632972615,7.02125008288527,-6.3642307428109905,-13.832466562090724,0.8060006781960315,-4.010116926571827,5.24701808383867,-11.436074067107214,5.790941664240456,-6.796647498095953,-7.314568515559725,1.6973360239996302,-5.59296759411715,15.490464400036736,1.837640774513687,0.6363708485438639,-4.77101094065072,5.711561131292292,-3.644877556006419,1.1843469133955555,2.8610453005940295,0.7230460867292934,-2.5514922247397465,2.362687554269654,0.20665936750428,1.903419408730636,-1.6663684533768637,1.5204139664956708,4.551110744476775,0.6076670777900948,0
2,17.980678989096152,55.20395594119455,-6.546234017780752,35.884887672310214,-19.10002539907518,-0.82424611636767,29.4766041662489,-1.9464337045294988,-4.795388510099084,0.898040747909479,1.1682779936066399,-5.814519050003799,-9.34047422516585,-3.6147439143264823,2.1671604822385295,2.898736336228196,7.625556846083145,-18.324783873364442,-3.0715684094320506,6.023462075620913,-10.375536816525395,0.19581415037033628,-2.1106311997670577,2.404591876906961,-3.5753049962257104,1.5887722539668594,-2.6075815923106056,-1.6577832031962572,-1.2055901243556675,0.044376209447818074,-0.9735410679854973,0.5627201457808125,-1.5191125910127823,-1.320463215109286,-0.5986391190713062,3.4818290717494254,-0.881959426932933,-0.6648762680292555,-1.3288144489818505,1.3016305101178145,-2.3036875297238386,-4.719160444858886,0.06238237687175729,0
3,29.639876025331578,61.237983733712454,-10.221720891125885,40.71271314562005,-22.40285815275643,-4.200494627764521,33.33983601896702,-2.413972276556281,-5.1901580075431575,1.903888336282089,1.5593361094599485,-7.626375637990083,-10.873294651712417,-4.459091901775695,2.8675661031268715,3.8102625682215416,10.871363855600835,-19.262248862125023,-2.2101628336351062,7.667983589452554,-12.961723671517992,-0.0010159283051757334,-2.259855716834647,2.2347350864594953,-3.4545192277019536,1.630427818226431,-3.4365886742260034,-0.7235822433439976,-1.0946021325205044,2.611887100196926,-2.3467182716890975,1.3027707829616808,-1.9938800607112734,-2.091936745373329,-0.12475244470597671,2.833997352540749,-2.053291967905428,0.0004060396474368547,-1.3818871023246944,0.6530285265262777,-2.946636805144319,-4.4090645813003135,-0.7174913633116199,0
4,34.8099625186399,66.0559224997355,-10.4576308331434,42.29354967292776,-24.158893607755076,-4.518596897522824,35.604978546908114,-2.113004211734294,-5.663359461631856,1.1043476907924328,1.4431538767094954,-8.543010481178001,-11.9382657170828,-4.398875987573758,2.8511372559183115,3.837995071235595,11.377116832348442,-20.851640590760656,-2.203118572868929,7.827420517204557,-13.672029058233369,0.4770389426544002,-2.791934358216584,2.818650302056157,-4.385888918883332,2.3159701642611035,-3.862670277106061,-2.110336029109511,-1.6663950609658074,2.322696786560442,-2.9081776245096664,1.7593340127166592,-1.5574229890274929,-1.2456512048506045,0.2577359194685659,3.1844121939621353,-1.4666654840452023,0.3933182333522215,-1.9609493960154794,0.19745013287259683,-1.7658602700528192,-4.594356229819426,-0.5450658472305329,0
5,-0.08463168353809832,-36.50708238820663,-3.3527320096641517,10.260855221646205,27.09977531561583,-9.953350435820063,8.307101616291257,0.5250079572858015,-12.368813743760052,1.4418252883816078,-0.4506854207222333,-0.43224977855621394,-1.7702209708936985,-1.4833741637120945,-0.5683198040762766,-1.932923501759364,-4.766588913325255,-12.508055968741473,-6.206437932343297,-1.5873729422199332,1.33113077035581,-3.4482241891948484,0.38633100439747264,5.7277773549489215,0.9979941353444284,-2.0264541628141024,1.1562031696167083,0.21119075643493018,-1.2297682912355112,0.18057738787910035,0.14196822167840936,1.02851983202928,0.037200861207457296,-1.3839631810452244,0.4493539123496552,-0.5070322421250254,1.2084066108044083,-1.6965622087329775,-1.8355661988182432,-1.8446732021430081,1.5755050751143955,5.157409468172711,0.04346664725913242,0
6,-21.755001855294278,27.01686992102243,1.543160229573297,16.831507789889717,-7.4320344754005765,2.8750089043575193,10.579456399853534,-1.187413978317713,1.5642855042377999,1.353223230202239,1.118373799008406,-0.27091212350509275,0.6301336469310538,-2.4515540402310347,0.7294424218538317,-1.572770776140672,-3.9049358224418076,-11.23655099880242,-6.03389438139909,-0.9220424843346923,-0.21717745034657004,-1.4205216322278658,0.7398549603317535,3.4919328116469126,-0.9557493102104204,1.5032505883426952,-0.0442517049983313,0.1892826504511315,-0.8755636620872723,-3.3175693388436667,4.192357550356503,-4.1226855334468215,-1.7570986092503715,1.3223826984968863,-3.303206926985607,5.7113425532353315,-0.8048896078446165,-1.1318169987141833,-2.0527729510188086,3.316712040847699,-3.4183656935315008,-3.2427994002352354,-0.2484493609675111,0
7,-4.380782329563885,-33.63598190025171,-1.9833866922902277,10.035451023765567,25.918558800227274,-9.203119123913988,8.05339040753805,-0.434895061536278,-11.980926668747644,-1.0847487193509162,-1.8258694199156515,-1.485490358441496,-0.08054606899452584,-1.647200063466797,-2.831919526051805,-0.11387126213101,-4.757315330200664,-11.906310565696392,-5.891571678571383,-0.9293935818832842,1.3855374177924935,-2.508744764141889,0.2861696661125564,3.901126679994759,1.6596907443369724,-2.5616642226775217,0.23829404418302536,2.450759260079537,-0.285702217697158,0.8429614965213805,0.662384885097445,0.6239171819155354,-0.0603732753396111,-1.6340033866614962,1.2785920797295882,-1.8189810749640887,0.6769411778767304,-1.9266964929592696,-2.35611018757339,-1.0145820892147732,0.42229939947336315,4.262677765533341,-0.19360213918760438,0
8,12.81355962694183,53.888545631440216,-7.81069644373652,37.54776089201189,-19.176511251119926,-1.789426077793074,28.2246789155515,-0.9197238479626864,-6.6584294527949615,1.4242790046531968,0.8156404049369452,-5.628448518712116,-9.270531342293728,-3.9421890894657783,2.5436480130264183,3.0945198374701253,8.829713228435484,-16.462117858213556,-2.4437584924013884,6.0084163051419015,-11.016601284388129,0.5375696683362996,-2.7560792346493725,1.5050970738907028,-3.314301710278798,1.3190071314301153,-2.365997114236987,-1.4782285261806232,-1.2163453468856156,0.35216295538164916,-1.4131289345304217,1.2935059780768576,-1.512714463135615,-1.2120141703787088,-0.22993692791584758,2.55806381865392,-0.6078854445499505,-0.4605430975186681,-0.8393448571595331,1.1747428360665102,-1.7494783920917707,-4.510978050551293,0.38062745121755104,0
9,26.92291731529308,62.841561860778796,-10.872438636099584,42.87036112193982,-22.499466017394205,-4.381315492772815,34.377747080305646,-2.429165587280779,-5.351195362607565,1.3430228155248862,1.739378710328966,-8.56291036879967,-12.25087575956539,-3.837932411941023,2.4480041115017115,4.30465295829729,11.632039295610069,-19.206333538677793,-2.0147970628729834,8.188251259086705,-13.65947275720902,0.23126106367048813,-3.472672233222887,2.2645715669467075,-4.012439836936543,1.8172902708876548,-2.9282083821262086,-1.9779656879275977,-1.668610776644567,1.4711851580619668,-2.8544619072455353,2.0969885665937826,-0.9923398506643545,-1.9923059349356398,0.18548951044206255,2.792929345830403,-0.9982694436652675,-0.35657160639770363,-0.7942889456570874,1.0574190410101418,-1.7042887736352625,-5.306134850459689,-0.16784867021879943,0
